时间,维度,主体,X,Y,Z,事件,目标,x,y,z,附加信息
2023-02-20 01:31:22,主世界,minecraft:piston,-45,78,314,活塞推动,minecraft:reeds,-45,78,313,
2023-02-20 01:31:22,主世界,minecraft:piston,-48,78,314,活塞推动,minecraft:reeds,-48,78,313,
2023-02-20 01:45:06,主世界,minecraft:piston,4,72,271,活塞推动,minecraft:reeds,4,72,272,
2023-02-20 02:11:36,主世界,minecraft:piston,-23,78,314,活塞推动,minecraft:reeds,-23,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-17,78,314,活塞推动,minecraft:reeds,-17,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-22,78,314,活塞推动,minecraft:reeds,-22,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-24,78,314,活塞推动,minecraft:reeds,-24,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-19,78,314,活塞推动,minecraft:reeds,-19,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-20,78,314,活塞推动,minecraft:reeds,-20,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-18,78,314,活塞推动,minecraft:reeds,-18,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-21,78,314,活塞推动,minecraft:reeds,-21,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-16,78,314,活塞推动,minecraft:reeds,-16,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-33,78,314,活塞推动,minecraft:reeds,-33,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-35,78,314,活塞推动,minecraft:reeds,-35,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-36,78,314,活塞推动,minecraft:reeds,-36,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-34,78,314,活塞推动,minecraft:reeds,-34,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-29,78,314,活塞推动,minecraft:reeds,-29,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-25,78,314,活塞推动,minecraft:reeds,-25,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-31,78,314,活塞推动,minecraft:reeds,-31,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-30,78,314,活塞推动,minecraft:reeds,-30,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-27,78,314,活塞推动,minecraft:reeds,-27,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-26,78,314,活塞推动,minecraft:reeds,-26,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-28,78,314,活塞推动,minecraft:reeds,-28,78,313,
2023-02-20 02:11:36,主世界,minecraft:piston,-32,78,314,活塞推动,minecraft:reeds,-32,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-39,78,314,活塞推动,minecraft:reeds,-39,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-42,78,314,活塞推动,minecraft:reeds,-42,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-40,78,314,活塞推动,minecraft:reeds,-40,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-37,78,314,活塞推动,minecraft:reeds,-37,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-38,78,314,活塞推动,minecraft:reeds,-38,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-41,78,314,活塞推动,minecraft:reeds,-41,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-49,78,314,活塞推动,minecraft:reeds,-49,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-52,78,314,活塞推动,minecraft:reeds,-52,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-50,78,314,活塞推动,minecraft:reeds,-50,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-53,78,314,活塞推动,minecraft:reeds,-53,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-51,78,314,活塞推动,minecraft:reeds,-51,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-48,78,314,活塞推动,minecraft:reeds,-48,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-47,78,314,活塞推动,minecraft:reeds,-47,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-46,78,314,活塞推动,minecraft:reeds,-46,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-45,78,314,活塞推动,minecraft:reeds,-45,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-43,78,314,活塞推动,minecraft:reeds,-43,78,313,
2023-02-20 02:11:37,主世界,minecraft:piston,-44,78,314,活塞推动,minecraft:reeds,-44,78,313,
2023-02-20 02:21:54,主世界,minecraft:piston,4,72,271,活塞推动,minecraft:reeds,4,72,272,
2023-02-20 03:03:45,主世界,minecraft:piston,4,72,271,活塞推动,minecraft:reeds,4,72,272,
2023-02-20 03:06:48,主世界,minecraft:piston,-17,78,314,活塞推动,minecraft:reeds,-17,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-21,78,314,活塞推动,minecraft:reeds,-21,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-19,78,314,活塞推动,minecraft:reeds,-19,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-20,78,314,活塞推动,minecraft:reeds,-20,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-22,78,314,活塞推动,minecraft:reeds,-22,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-24,78,314,活塞推动,minecraft:reeds,-24,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-18,78,314,活塞推动,minecraft:reeds,-18,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-23,78,314,活塞推动,minecraft:reeds,-23,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-16,78,314,活塞推动,minecraft:reeds,-16,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-36,78,314,活塞推动,minecraft:reeds,-36,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-35,78,314,活塞推动,minecraft:reeds,-35,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-33,78,314,活塞推动,minecraft:reeds,-33,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-34,78,314,活塞推动,minecraft:reeds,-34,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-28,78,314,活塞推动,minecraft:reeds,-28,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-31,78,314,活塞推动,minecraft:reeds,-31,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-26,78,314,活塞推动,minecraft:reeds,-26,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-25,78,314,活塞推动,minecraft:reeds,-25,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-30,78,314,活塞推动,minecraft:reeds,-30,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-29,78,314,活塞推动,minecraft:reeds,-29,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-27,78,314,活塞推动,minecraft:reeds,-27,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-32,78,314,活塞推动,minecraft:reeds,-32,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-37,78,314,活塞推动,minecraft:reeds,-37,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-38,78,314,活塞推动,minecraft:reeds,-38,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-40,78,314,活塞推动,minecraft:reeds,-40,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-41,78,314,活塞推动,minecraft:reeds,-41,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-42,78,314,活塞推动,minecraft:reeds,-42,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-39,78,314,活塞推动,minecraft:reeds,-39,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-49,78,314,活塞推动,minecraft:reeds,-49,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-52,78,314,活塞推动,minecraft:reeds,-52,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-53,78,314,活塞推动,minecraft:reeds,-53,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-50,78,314,活塞推动,minecraft:reeds,-50,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-51,78,314,活塞推动,minecraft:reeds,-51,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-48,78,314,活塞推动,minecraft:reeds,-48,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-44,78,314,活塞推动,minecraft:reeds,-44,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-47,78,314,活塞推动,minecraft:reeds,-47,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-43,78,314,活塞推动,minecraft:reeds,-43,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-45,78,314,活塞推动,minecraft:reeds,-45,78,313,
2023-02-20 03:06:48,主世界,minecraft:piston,-46,78,314,活塞推动,minecraft:reeds,-46,78,313,
2023-02-20 03:52:16,主世界,minecraft:piston,4,72,271,活塞推动,minecraft:reeds,4,72,272,
2023-02-20 03:53:40,主世界,minecraft:piston,-21,78,314,活塞推动,minecraft:reeds,-21,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-24,78,314,活塞推动,minecraft:reeds,-24,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-20,78,314,活塞推动,minecraft:reeds,-20,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-23,78,314,活塞推动,minecraft:reeds,-23,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-19,78,314,活塞推动,minecraft:reeds,-19,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-17,78,314,活塞推动,minecraft:reeds,-17,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-22,78,314,活塞推动,minecraft:reeds,-22,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-18,78,314,活塞推动,minecraft:reeds,-18,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-16,78,314,活塞推动,minecraft:reeds,-16,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-33,78,314,活塞推动,minecraft:reeds,-33,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-35,78,314,活塞推动,minecraft:reeds,-35,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-36,78,314,活塞推动,minecraft:reeds,-36,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-34,78,314,活塞推动,minecraft:reeds,-34,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-28,78,314,活塞推动,minecraft:reeds,-28,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-29,78,314,活塞推动,minecraft:reeds,-29,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-30,78,314,活塞推动,minecraft:reeds,-30,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-26,78,314,活塞推动,minecraft:reeds,-26,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-27,78,314,活塞推动,minecraft:reeds,-27,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-32,78,314,活塞推动,minecraft:reeds,-32,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-25,78,314,活塞推动,minecraft:reeds,-25,78,313,
2023-02-20 03:53:40,主世界,minecraft:piston,-31,78,314,活塞推动,minecraft:reeds,-31,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-42,78,314,活塞推动,minecraft:reeds,-42,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-40,78,314,活塞推动,minecraft:reeds,-40,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-37,78,314,活塞推动,minecraft:reeds,-37,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-38,78,314,活塞推动,minecraft:reeds,-38,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-41,78,314,活塞推动,minecraft:reeds,-41,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-39,78,314,活塞推动,minecraft:reeds,-39,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-51,78,314,活塞推动,minecraft:reeds,-51,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-53,78,314,活塞推动,minecraft:reeds,-53,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-52,78,314,活塞推动,minecraft:reeds,-52,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-50,78,314,活塞推动,minecraft:reeds,-50,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-49,78,314,活塞推动,minecraft:reeds,-49,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-46,78,314,活塞推动,minecraft:reeds,-46,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-47,78,314,活塞推动,minecraft:reeds,-47,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-44,78,314,活塞推动,minecraft:reeds,-44,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-45,78,314,活塞推动,minecraft:reeds,-45,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-43,78,314,活塞推动,minecraft:reeds,-43,78,313,
2023-02-20 03:53:41,主世界,minecraft:piston,-48,78,314,活塞推动,minecraft:reeds,-48,78,313,
2023-02-20 19:45:24,,,,,,执行后台命令,test,,,,
2023-02-20 19:45:30,,LodgedSphinx459,,,,开始进服,,,,,xuid=2535407922359972
2023-02-20 19:45:31,,,,,,执行后台命令,say test,,,,
2023-02-20 19:45:39,,,,,,执行后台命令,say test123,,,,
2023-02-20 19:45:40,主世界,LodgedSphinx459,-10297,72,-854,进入服务器,,,,,xuid=2535407922359972
2023-02-20 19:45:46,主世界,LodgedSphinx459,-10297,72,-854,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:45:47,主世界,LodgedSphinx459,-10297,72,-854,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:45:47,,,,,,执行后台命令,say test123,,,,
2023-02-20 19:45:47,主世界,LodgedSphinx459,-10297,72,-854,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:45:48,主世界,LodgedSphinx459,-10297,72,-854,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:45:51,主世界,LodgedSphinx459,-10297,72,-854,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:45:52,主世界,LodgedSphinx459,-10294,71,-856,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:46:05,主世界,LodgedSphinx459,-10286,70,-864,丢出物品,Birch Log,,,,24个
2023-02-20 19:46:07,,,,,,执行后台命令,say,,,,
2023-02-20 19:46:12,主世界,LodgedSphinx459,-10285,70,-865,捡起物品,Birch Log,-10284,68,-865,24个
2023-02-20 19:46:16,,,,,,执行后台命令,say 能进来啊,,,,
2023-02-20 19:46:23,主世界,LodgedSphinx459,-10285,69,-874,放置方块,minecraft:grass,-10285,68,-878,
2023-02-20 19:46:28,主世界,LodgedSphinx459,-10285,69,-874,聊天,em,,,,
2023-02-20 19:46:31,主世界,LodgedSphinx459,-10288,69,-876,攻击,Zombie,-10286,67,-875,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:33,主世界,LodgedSphinx459,-10288,69,-876,放置方块,minecraft:grass,-10287,66,-873,
2023-02-20 19:46:33,主世界,LodgedSphinx459,-10288,69,-876,放置方块,minecraft:grass,-10287,66,-873,
2023-02-20 19:46:34,主世界,LodgedSphinx459,-10288,70,-876,放置方块,minecraft:grass,-10285,66,-872,
2023-02-20 19:46:34,主世界,LodgedSphinx459,-10287,70,-876,放置方块,minecraft:grass,-10285,66,-872,
2023-02-20 19:46:35,主世界,LodgedSphinx459,-10285,71,-875,攻击,Zombie,-10286,68,-876,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:36,主世界,LodgedSphinx459,-10284,70,-875,放置方块,minecraft:grass,-10289,66,-875,
2023-02-20 19:46:36,主世界,LodgedSphinx459,-10284,69,-874,放置方块,minecraft:grass,-10288,66,-875,
2023-02-20 19:46:38,主世界,LodgedSphinx459,-10283,69,-873,放置方块,minecraft:grass,-10285,66,-874,
2023-02-20 19:46:38,主世界,LodgedSphinx459,-10282,69,-873,方块接受玩家互动,minecraft:bed,-10285,67,-874,
2023-02-20 19:46:38,主世界,LodgedSphinx459,-10282,69,-873,方块接受玩家互动,minecraft:bed,-10285,67,-874,
2023-02-20 19:46:38,主世界,LodgedSphinx459,-10282,69,-873,方块接受玩家互动,minecraft:bed,-10285,67,-874,
2023-02-20 19:46:39,主世界,LodgedSphinx459,-10281,69,-873,方块接受玩家互动,minecraft:bed,-10285,67,-874,
2023-02-20 19:46:39,,,,,,执行后台命令,say emmm,,,,
2023-02-20 19:46:39,主世界,LodgedSphinx459,-10281,69,-873,攻击,Zombie,-10282,67,-873,使用物品： 类型：
2023-02-20 19:46:39,主世界,LodgedSphinx459,-10280,69,-873,方块接受玩家互动,minecraft:bed,-10285,67,-874,
2023-02-20 19:46:44,主世界,LodgedSphinx459,-10293,70,-861,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:46:45,主世界,LodgedSphinx459,-10296,70,-862,使用物品,菜单,,,,类型：pa:menu
2023-02-20 19:46:49,,,,,,执行后台命令,say 现在都上学了,,,,
2023-02-20 19:46:49,主世界,LodgedSphinx459,-10304,71,-863,放置方块,minecraft:grass,-10309,67,-865,
2023-02-20 19:46:49,主世界,LodgedSphinx459,-10305,71,-863,攻击,Zombie,-10306,69,-862,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:50,主世界,LodgedSphinx459,-10305,71,-863,攻击,Zombie,-10307,70,-862,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:50,主世界,LodgedSphinx459,-10305,71,-863,攻击,Zombie,-10307,69,-862,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:50,主世界,LodgedSphinx459,-10305,71,-863,攻击,Zombie,-10307,69,-862,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:50,主世界,LodgedSphinx459,-10305,71,-863,攻击,Zombie,-10308,70,-862,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:53,主世界,LodgedSphinx459,-10306,71,-864,攻击,Zombie,-10308,69,-863,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:53,主世界,Zombie,-10308,69,-863,生物死亡,,,,,由于LodgedSphinx459的攻击
2023-02-20 19:46:54,,,,,,执行后台命令,say 我还有点事,,,,
2023-02-20 19:46:56,主世界,LodgedSphinx459,-10310,70,-862,攻击,Zombie,-10309,68,-862,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:56,主世界,LodgedSphinx459,-10310,70,-862,攻击,Zombie,-10308,69,-861,使用物品：Iron Sword +6 250 类型：minecraft:iron_sword
2023-02-20 19:46:56,主世界,LodgedSphinx459,-10310,70,-862,玩家死亡,,,,,
2023-02-20 19:46:57,主世界,LodgedSphinx459,-10310,70,-862,重生,,,,,
2023-02-20 19:47:01,主世界,LodgedSphinx459,-10287,69,-872,方块接受玩家互动,minecraft:bed,-10286,67,-874,
2023-02-20 19:47:03,,,,,,执行后台命令,say 先走了,,,,
2023-02-20 19:47:08,主世界,LodgedSphinx459,-10287,69,-871,放置方块,minecraft:grass,-10285,66,-868,
2023-02-20 19:47:08,主世界,LodgedSphinx459,-10287,69,-870,放置方块,minecraft:grass,-10286,66,-867,
